record_type,record_id,person_key,display_name,role,claim_type,claim_value,event_type,organization_name,event_year,source_key,source_url,source_type,status,confidence,priority,review_action,match_features_json,reconciliation_notes
career_event,102,,"Patrick Kevin Gleeson, MD, MSCE",attending_or_outcome_candidate,penn_training_history_candidate,penn_training_history_candidate: University of Pennsylvania / Penn Medicine,attending_profile_training_history_candidate,University of Pennsylvania / Penn Medicine,,penn_attending_profile_providers_profile_patrick_gleeson_42e3bf9ca1,https://www3.pennmedicine.org/providers/profile/patrick-gleeson,career_event,needs_review,0.78,122,Review official profile training-history claim and reconcile to a Penn trainee identity or independent public anchor.,"[""official_penn_profile"", ""profile_name_match"", ""structured_provider_training_field"", ""penn_training_language""]",Career-event candidate; link to prior Penn trainee identity only after source/profile evidence agrees.
evidence_claim,4181,person_katharine-f-michel-md_542af37142c7,"Katharine F. Michel, MD",resident,pubmed_article_candidate,38564816,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/38564816/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4182,person_katharine-f-michel-md_542af37142c7,"Katharine F. Michel, MD",resident,pubmed_article_candidate,38899646,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/38899646/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4183,person_katharine-f-michel-md_542af37142c7,"Katharine F. Michel, MD",resident,pubmed_article_candidate,38913617,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/38913617/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4184,person_katharine-f-michel-md_542af37142c7,"Katharine F. Michel, MD",resident,pubmed_article_candidate,39162592,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39162592/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4185,person_katharine-f-michel-md_542af37142c7,"Katharine F. Michel, MD",resident,pubmed_article_candidate,39268788,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39268788/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4186,person_katharine-f-michel-md_542af37142c7,"Katharine F. Michel, MD",resident,pubmed_article_candidate,39302181,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39302181/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4187,person_katharine-f-michel-md_542af37142c7,"Katharine F. Michel, MD",resident,pubmed_article_candidate,39443196,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39443196/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4189,person_katharine-f-michel-md_542af37142c7,"Katharine F. Michel, MD",resident,pubmed_article_candidate,40403982,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/40403982/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4190,person_katharine-f-michel-md_542af37142c7,"Katharine F. Michel, MD",resident,pubmed_article_candidate,41314880,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/41314880/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4218,person_katie-lattanzio-md_a30a32fcd3b3,"Katie Lattanzio, MD",resident,pubmed_article_candidate,37453876,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/37453876/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4220,person_katie-lattanzio-md_a30a32fcd3b3,"Katie Lattanzio, MD",resident,pubmed_article_candidate,40270519,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/40270519/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4249,klevi golloshi,"Klevi Golloshi, MD",resident,pubmed_article_candidate,31637688,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/31637688/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4295,person_lee-h-kilmer-md_cb1af2b21e8f,"Lee H. Kilmer, MD",fellow,pubmed_article_candidate,38016264,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/38016264/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4296,person_lee-h-kilmer-md_cb1af2b21e8f,"Lee H. Kilmer, MD",fellow,pubmed_article_candidate,38315125,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/38315125/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4298,person_lee-h-kilmer-md_cb1af2b21e8f,"Lee H. Kilmer, MD",fellow,pubmed_article_candidate,38481519,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/38481519/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4300,person_lee-h-kilmer-md_cb1af2b21e8f,"Lee H. Kilmer, MD",fellow,pubmed_article_candidate,40080731,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/40080731/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4301,person_lee-h-kilmer-md_cb1af2b21e8f,"Lee H. Kilmer, MD",fellow,pubmed_article_candidate,41051391,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/41051391/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4358,person_lily-owei-md_6d5ad4be3585,"Lily Owei, MD",resident,pubmed_article_candidate,34294568,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/34294568/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4406,m elle saine,"M Elle Saine, MD",fellow,pubmed_article_candidate,41643739,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/41643739/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4451,margaret kruithoff,"Margaret Kruithoff, MD",fellow,pubmed_article_candidate,40553957,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/40553957/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4464,person_marine-ayan-ibrahim-aibo-md_bad911c75341,"Marine-Ayan Ibrahim Aibo, MD",resident,pubmed_article_candidate,40782885,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/40782885/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,4497,person_matthew-j-rabinowitz-md_3b912a079b75,"Matthew J. Rabinowitz, MD",resident,pubmed_article_candidate,36017622,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/36017622/,scholarly_api,needs_review,0.91,114,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""prior_training_or_education_affiliation"", ""program_topic_match"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
