audit_key,manual_decision_row_key,decision_scaffold_key,review_batch_key,review_queue_lane,program_key,program_name,audit_status,decision_state,reviewer_action,allowed_action_match,decision_fingerprint_match,required_confirmations_present,accepted_person_row,person_ingestion_allowed,denominator_closure_allowed,audit_blocker,evidence_json,mutation_policy,generated_at
vanderbilt_candidate_reviewer_decision_audit_6bc7f575026fb67ce0c0,vanderbilt_candidate_manual_decision_6f12df3d4fb193d7332d,vanderbilt_candidate_review_decision_3706f85188a91bff475b,vanderbilt_candidate_review_batch_b86583f28973dd00529d,candidate_fingerprint_review,vanderbilt_program_residency-general-surgery-https-www-vumc-org-generalsurgeryr_36cdd333340f,General Surgery,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_cd483504045a099f8e3e,vanderbilt_candidate_manual_decision_df3d7a97dd81a5e1a202,vanderbilt_candidate_review_decision_5378c476525afb286e47,vanderbilt_candidate_review_batch_b86583f28973dd00529d,candidate_fingerprint_review,vanderbilt_program_residency-general-surgery-https-www-vumc-org-generalsurgeryr_36cdd333340f,General Surgery,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_ae7dce7fa64d3b1725d3,vanderbilt_candidate_manual_decision_0588b8016515e8e9d817,vanderbilt_candidate_review_decision_d3f1a65b621279c624b5,vanderbilt_candidate_review_batch_8ea137fbb9c0b4c6d2cb,candidate_fingerprint_review,vanderbilt_program_fellowship-neonatal-perinatal-medicine-https-pediatrics-vumc_4f77c30f6178,Neonatal-Perinatal Medicine,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_2e3469df689c1999a0e7,vanderbilt_candidate_manual_decision_076850032ce8a6bdf46b,vanderbilt_candidate_review_decision_f637d91d1b9e90f71726,vanderbilt_candidate_review_batch_8ea137fbb9c0b4c6d2cb,candidate_fingerprint_review,vanderbilt_program_fellowship-neonatal-perinatal-medicine-https-pediatrics-vumc_4f77c30f6178,Neonatal-Perinatal Medicine,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_e286ac5462d21d89c260,vanderbilt_candidate_manual_decision_0de73cce2256fecf6d9a,vanderbilt_candidate_review_decision_5ff272f1832dbc242221,vanderbilt_candidate_review_batch_8ea137fbb9c0b4c6d2cb,candidate_fingerprint_review,vanderbilt_program_fellowship-neonatal-perinatal-medicine-https-pediatrics-vumc_4f77c30f6178,Neonatal-Perinatal Medicine,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_397c5bc25352f967cf2e,vanderbilt_candidate_manual_decision_11e956e154816cefa013,vanderbilt_candidate_review_decision_f0c3686db8a65a791816,vanderbilt_candidate_review_batch_8ea137fbb9c0b4c6d2cb,candidate_fingerprint_review,vanderbilt_program_fellowship-neonatal-perinatal-medicine-https-pediatrics-vumc_4f77c30f6178,Neonatal-Perinatal Medicine,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_477cd4111d334f54773e,vanderbilt_candidate_manual_decision_31a80bed45e2f2532b5f,vanderbilt_candidate_review_decision_c5d97330c6f711770d8c,vanderbilt_candidate_review_batch_8ea137fbb9c0b4c6d2cb,candidate_fingerprint_review,vanderbilt_program_fellowship-neonatal-perinatal-medicine-https-pediatrics-vumc_4f77c30f6178,Neonatal-Perinatal Medicine,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_86d5d00334c0e8cd6f1f,vanderbilt_candidate_manual_decision_7cb8f6347db55fcef3cc,vanderbilt_candidate_review_decision_290f2bd60ed7091bb79b,vanderbilt_candidate_review_batch_8ea137fbb9c0b4c6d2cb,candidate_fingerprint_review,vanderbilt_program_fellowship-neonatal-perinatal-medicine-https-pediatrics-vumc_4f77c30f6178,Neonatal-Perinatal Medicine,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_ea7ab3a28d427f564603,vanderbilt_candidate_manual_decision_7d4e81cf8a6b61092509,vanderbilt_candidate_review_decision_88398e91b6472876a19a,vanderbilt_candidate_review_batch_8ea137fbb9c0b4c6d2cb,candidate_fingerprint_review,vanderbilt_program_fellowship-neonatal-perinatal-medicine-https-pediatrics-vumc_4f77c30f6178,Neonatal-Perinatal Medicine,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_7f126ddd8719e5d12f96,vanderbilt_candidate_manual_decision_8933824f55b87200aa94,vanderbilt_candidate_review_decision_b93b9cc7d5ae55cbaf51,vanderbilt_candidate_review_batch_8ea137fbb9c0b4c6d2cb,candidate_fingerprint_review,vanderbilt_program_fellowship-neonatal-perinatal-medicine-https-pediatrics-vumc_4f77c30f6178,Neonatal-Perinatal Medicine,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
